"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202206","장항선","신창(순천향대)","280","0","626","155","1367","478","2538","2443","1956","8048","2189","3728","2978","4439","3683","3337","3632","3178","4964","4175","5450","2340","4132","1962","5179","2619","4843","1976","6334","3497","2128","2577","1863","2189","1386","2278","917","2278","298","1745","2","565","0","0","0","0","0","0","20220703"
"202206","장항선","쌍용(나사렛대)","49","0","2327","313","3933","650","6542","1620","7383","6337","3608","4674","4292","3300","4085","3157","3906","5345","4696","3720","4241","2796","4970","3891","4993","3899","4784","6002","4569","6204","2822","4854","2258","3419","1593","2628","1506","2782","842","2143","19","569","0","0","0","0","0","0","20220703"
"202206","장항선","아산","65","0","889","921","2100","3037","5727","5661","7177","8290","3871","6864","4717","7173","5226","5143","5938","6795","6108","6190","6655","4946","7812","5589","7532","5643","7505","8024","11441","8613","9131","4940","5277","4350","6307","2861","5490","2397","3049","1318","51","423","0","0","0","0","0","0","20220703"
"202206","장항선","온양온천","652","1","1778","489","4320","2631","8863","5408","9738","8169","8477","8531","8127","7164","8277","11587","8785","8874","10184","8960","9918","5895","8775","7022","8625","8313","6732","10844","8856","8653","4274","7530","3056","5399","2761","5468","1926","3611","826","2437","39","953","0","0","0","0","0","0","20220703"
"202206","장항선","탕정","36","0","505","125","1363","477","2823","1073","2588","1599","1502","779","1411","863","1312","950","1351","1085","1413","1310","1559","941","1723","1070","2134","1917","2272","2258","1676","2263","1065","1755","661","1615","531","1402","513","1271","231","833","21","228","0","0","0","0","0","0","20220703"
"202206","중앙선","구리","965","5","10098","2028","21407","6495","58843","8874","51042","19133","27558","14975","20242","14750","19193","13872","19464","14005","17751","17466","16771","16918","17621","21309","19222","25626","21071","34221","19988","50267","12470","44566","11523","24938","7905","20982","6713","19164","1957","14554","27","2134","0","0","0","0","0","0","20220703"
"202206","중앙선","국수","4","1","634","25","1215","432","2259","946","1803","2578","1663","1367","1430","1282","1244","1517","1417","1249","1326","1104","1238","910","2769","1275","2663","1435","1361","1623","1109","1767","596","1354","458","1349","297","1340","92","921","27","773","0","0","0","0","0","0","0","0","20220703"
"202206","중앙선","덕소","1373","4","3443","818","10330","2127","24650","3940","19370","7960","12868","5770","10545","5282","9335","5041","8876","6477","8405","7239","7405","7375","7484","9631","7730","10767","8405","16354","7615","18424","4409","16403","3578","9389","2800","9898","2241","9068","796","7283","6","1957","0","0","0","0","0","0","20220703"
"202206","중앙선","도농","915","7","8290","1414","23196","4994","60164","9146","41461","16628","27151","8015","18530","7219","16193","7439","14429","9203","13622","10263","12044","11564","11352","15084","14977","17920","16506","25707","13990","39166","7062","35470","5410","19822","4559","16623","3031","14790","1035","12700","25","2395","0","0","0","0","0","0","20220703"
"202206","중앙선","도심","10","0","1715","579","5830","1246","12771","1865","8755","6525","5570","1834","4193","1882","3425","1820","3631","2092","3108","2106","2607","1625","2593","3455","4165","2595","3552","6266","3612","4933","1603","5879","1146","3346","1168","3137","804","2672","202","2243","0","0","0","0","0","0","0","0","20220703"
"202206","중앙선","망우","448","3","8371","1035","11832","3377","29742","6111","24594","14079","16832","9320","12877","10171","12018","9538","12911","9894","12283","10829","11453","11151","11479","12607","12426","16145","12515","19327","12973","28913","9174","19549","6177","12929","5021","9813","3532","9365","1280","6678","22","697","0","0","0","0","0","0","20220703"
"202206","중앙선","상봉(시외버스터미널)","568","10","6189","875","8561","2394","21671","4967","24396","7847","13624","5770","9195","4992","7613","6198","9240","7598","8187","7322","7696","7618","7398","9173","7498","10422","8537","13922","8738","22945","6300","19728","4775","11193","4408","9215","2978","9737","1294","6209","80","1333","0","0","0","0","0","0","20220703"
"202206","중앙선","신원","0","0","155","7","242","268","487","636","460","425","417","580","347","715","377","409","440","361","508","332","570","286","733","314","792","280","594","366","724","412","263","243","189","221","83","169","26","164","5","106","0","0","0","0","0","0","0","0","20220703"
"202206","중앙선","아신","11","0","650","55","1023","283","1811","682","1526","1060","1322","1083","1389","1150","1080","1122","1052","1178","1103","907","1085","915","1196","1176","1375","1209","1332","1759","1124","1293","592","1225","530","969","289","989","168","736","16","760","0","22","0","1","0","0","0","0","20220703"
"202206","중앙선","양수","9","0","953","234","2131","1384","6563","2659","4847","3694","4476","4737","3187","5126","3545","4948","3539","4480","4209","3931","4477","3796","6219","3353","6336","4053","5331","5145","4536","4147","2200","4360","2210","3121","1317","2701","539","2114","158","1719","0","0","0","0","0","0","0","0","20220703"
"202206","중앙선","양원","28","1","2505","309","4770","1818","13655","8274","10539","6647","6535","2206","4558","2930","3763","2898","4395","2450","4096","3331","3245","3016","5251","3949","8336","5087","4858","6027","3764","9906","2057","7612","1446","5155","1140","3925","719","3935","275","2713","7","192","0","0","0","0","0","0","20220703"
"202206","중앙선","양정","74","0","302","272","788","1363","1909","2135","1482","2379","1145","1315","894","952","1017","774","1014","734","1065","687","1256","766","1253","703","1764","792","2636","1128","2507","1302","958","891","640","512","435","483","150","367","66","352","2","100","0","0","0","0","0","0","20220703"
"202206","중앙선","양평","71","6","1634","139","3805","2493","7753","3732","6293","8074","5255","4928","6039","5330","5024","6826","6094","6065","6298","4372","6550","5538","6210","6029","7840","6108","7110","8546","6357","7185","3584","4698","3421","5297","2801","3311","2104","2777","292","3275","17","324","0","0","0","0","0","0","20220703"
"202206","중앙선","오빈","7","0","230","7","562","353","968","450","1069","832","873","381","848","590","612","554","578","450","596","524","587","383","474","532","670","672","692","934","610","812","343","609","231","517","149","598","49","396","4","358","0","15","0","0","0","0","0","0","20220703"
"202206","중앙선","용문","382","0","1021","11","2386","1093","3583","2982","4857","4110","3392","3183","3657","5857","3669","9052","4366","8383","6337","4302","7169","4977","8621","4472","7806","3593","6503","5019","3946","3707","2384","3102","1224","3274","1011","1879","321","1642","0","1550","0","491","0","0","0","0","0","0","20220703"
"202206","중앙선","운길산","1","0","220","77","718","695","1848","880","2032","1722","1081","3235","1107","5082","1226","3716","1494","3558","2297","1856","3264","2018","4342","1510","3913","1478","3322","1371","2327","1209","1456","1516","1081","592","587","609","142","553","26","399","0","0","0","0","0","0","0","0","20220703"
